job_title,salary
Decision Scientist,123692.31 to 127717.95
Decision Scientist,87461.54 to 91487.18
Machine Learning Researcher,75384.62 to 79410.26
Business Development Manager,79410.26 to 83435.9
AI Data Engineer,87461.54 to 91487.18
Cloud Database Administrator,155897.44 to 159923.08
Engineer,31102.56 to 35128.21
Machine Learning Scientist,107589.74 to 111615.38
Machine Learning Scientist,67333.33 to 71358.97
Solutions Engineer,95512.82 to 99538.46
Data Management Consultant,240435.9 to 244461.54
Data Management Consultant,147846.15 to 151871.79
Data Scientist,320948.72 to 324974.36
Data Reporter,91487.18 to 95512.82
Data Reporter,71358.97 to 75384.62
AI Developer,196153.85 to 200179.49
Data Governance,103564.1 to 107589.74
Data Governance Specialist,75384.62 to 79410.26
Data Governance Specialist,43179.49 to 47205.13
Data Visualization Engineer,91487.18 to 95512.82
Data Visualization Engineer,83435.9 to 87461.54
DevOps Engineer,208230.77 to 212256.41
DevOps Engineer,159923.08 to 163948.72
Platform Engineer,95512.82 to 99538.46
Analyst,23051.28 to 27076.92
Bioinformatician,248487.18 to 252512.82
Bioinformatician,155897.44 to 159923.08
Research Assistant,27076.92 to 31102.56
Statistician,79410.26 to 83435.9
BI Engineer,163948.72 to 167974.36
Bioinformatics Scientist,115641.03 to 119666.67
Data Governance Manager,119666.67 to 123692.31
Research Engineer,31102.56 to 35128.21
Data Scientist,465871.79 to 469897.44
AI Engineer,598717.95 to 602743.59
AI Engineer,19025.64 to 23051.28
Site Reliability Engineer,155897.44 to 159923.08
Platform Engineer,103564.1 to 107589.74
Data Governance,188102.56 to 192128.21
BI Developer,115641.03 to 119666.67
Platform Engineer,337051.28 to 341076.92
Research Analyst,47205.13 to 51230.77
Solutions Architect,27076.92 to 31102.56
Quantitative Developer,176025.64 to 180051.28
Quantitative Developer,83435.9 to 87461.54
Business Intelligence Engineer,143820.51 to 147846.15
Developer,200179.49 to 204205.13
AI Specialist,51230.77 to 55256.41
AI Specialist,35128.21 to 39153.85
AI Lead,208230.77 to 212256.41
AI Lead,172000.0 to 176025.64
DevOps Engineer,99538.46 to 103564.1
Site Reliability Engineer,200179.49 to 204205.13
Data Governance Lead,115641.03 to 119666.67
Research Analyst,143820.51 to 147846.15
Research Associate,123692.31 to 127717.95
Business Intelligence Analyst,192128.21 to 196153.85
Business Insights Manager,95512.82 to 99538.46
Technical Writer,47205.13 to 51230.77
Power BI Administrator,143820.51 to 147846.15
Power BI Administrator,91487.18 to 95512.82
Associate,433666.67 to 437692.31
Software Development Engineer,308871.79 to 312897.44
Data Operations Analyst,67333.33 to 71358.97
Manager,369256.41 to 373282.05
Data Governance,196153.85 to 200179.49
Manager,23051.28 to 27076.92
AI Developer,457820.51 to 461846.15
AI Developer,43179.49 to 47205.13
AI Developer,31102.56 to 35128.21
Machine Learning Architect,324974.36 to 329000.0
Machine Learning Architect,167974.36 to 172000.0
Business Intelligence Analyst,127717.95 to 131743.59
Decision Scientist,111615.38 to 115641.03
Consultant,43179.49 to 47205.13
Head of Data,63307.69 to 67333.33
Analytics Lead,244461.54 to 248487.18
AI Specialist,107589.74 to 111615.38
Head of Data,212256.41 to 216282.05
AI Architect,244461.54 to 248487.18
Cloud Engineer,95512.82 to 99538.46
Solutions Architect,312897.44 to 316923.08
AI Research Scientist,47205.13 to 51230.77
AI Data Scientist,55256.41 to 59282.05
Data Quality Analyst,131743.59 to 135769.23
AI Product Owner,103564.1 to 107589.74
AI Product Owner,67333.33 to 71358.97
Data Operations Engineer,151871.79 to 155897.44
Data Operations Engineer,91487.18 to 95512.82
BI Developer,196153.85 to 200179.49
Machine Learning Scientist,103564.1 to 107589.74
Product Analyst,103564.1 to 107589.74
Data Analyst,357179.49 to 361205.13
Applied Scientist,296794.87 to 300820.51
Research Associate,119666.67 to 123692.31
Statistician,103564.1 to 107589.74
Engineering Manager,119666.67 to 123692.31
Decision Scientist,232384.62 to 236410.26
Decision Scientist,188102.56 to 192128.21
Encounter Data Management Professional,95512.82 to 99538.46
Encounter Data Management Professional,67333.33 to 71358.97
Power BI Developer,87461.54 to 91487.18
Power BI Developer,63307.69 to 67333.33
Systems Engineer,47205.13 to 51230.77
Systems Engineer,39153.85 to 43179.49
Software Architect,115641.03 to 119666.67
Software Architect,99538.46 to 103564.1
Data Product Manager,208230.77 to 212256.41
Decision Scientist,147846.15 to 151871.79
Statistical Programmer,91487.18 to 95512.82
Solutions Architect,337051.28 to 341076.92
Cloud Database Engineer,99538.46 to 103564.1
Cloud Database Engineer,63307.69 to 67333.33
Statistician,95512.82 to 99538.46
AI Architect,377307.69 to 381333.33
AI Architect,204205.13 to 208230.77
AI Developer,248487.18 to 252512.82
Cloud Engineer,99538.46 to 103564.1
Cloud Engineer,59282.05 to 63307.69
Stage,172000.0 to 176025.64
Stage,107589.74 to 111615.38
Insight Analyst,119666.67 to 123692.31
Statistician,91487.18 to 95512.82
Statistician,71358.97 to 75384.62
Statistician,75384.62 to 79410.26
Solution Architect,135769.23 to 139794.87
Data Management Specialist,47205.13 to 51230.77
Engineering Manager,272641.03 to 276666.67
Engineering Manager,143820.51 to 147846.15
Research Assistant,115641.03 to 119666.67
Research Assistant,87461.54 to 91487.18
Cloud Database Engineer,184076.92 to 188102.56
Cloud Database Engineer,95512.82 to 99538.46
Head of Data,276666.67 to 280692.31
BI Engineer,184076.92 to 188102.56
Systems Engineer,87461.54 to 91487.18
Bioinformatician,127717.95 to 131743.59
Bioinformatician,107589.74 to 111615.38
Bioinformatician,95512.82 to 99538.46
Bioinformatician,87461.54 to 91487.18
Statistician,111615.38 to 115641.03
Consultant,188102.56 to 192128.21
Head of AI,200179.49 to 204205.13
Head of AI,180051.28 to 184076.92
Machine Learning Developer,95512.82 to 99538.46
Machine Learning Developer,59282.05 to 63307.69
Solutions Engineer,111615.38 to 115641.03
Machine Learning Specialist,71358.97 to 75384.62
Data Scientist,715461.54 to 719487.18
AI Researcher,71358.97 to 75384.62
AI Researcher,51230.77 to 55256.41
Platform Engineer,264589.74 to 268615.38
AI Data Scientist,39153.85 to 43179.49
BI Analyst,59282.05 to 63307.69
BI Analyst,47205.13 to 51230.77
Data Analytics Manager,103564.1 to 107589.74
MLOps Engineer,79410.26 to 83435.9
QA Engineer,95512.82 to 99538.46
Data Engineer,365230.77 to 369256.41
Product Owner,276666.67 to 280692.31
Product Owner,123692.31 to 127717.95
Product Analyst,216282.05 to 220307.69
BI Analyst,155897.44 to 159923.08
Machine Learning Engineer,31102.56 to 35128.21
Statistical Programmer,59282.05 to 63307.69
Quantitative Analyst,59282.05 to 63307.69
Quantitative Analyst,39153.85 to 43179.49
Software Architect,345102.56 to 349128.21
Software Architect,244461.54 to 248487.18
Cloud Engineer,103564.1 to 107589.74
Cloud Engineer,67333.33 to 71358.97
Cloud Engineer,43179.49 to 47205.13
Cloud Engineer,87461.54 to 91487.18
Research Engineer,409512.82 to 413538.46
Machine Learning Scientist,63307.69 to 67333.33
Machine Learning Scientist,43179.49 to 47205.13
Principal Statistical Programmer,151871.79 to 155897.44
Machine Learning Developer,204205.13 to 208230.77
Machine Learning Developer,119666.67 to 123692.31
Data Governance,240435.9 to 244461.54
System Engineer,91487.18 to 95512.82
Research Analyst,51230.77 to 55256.41
Backend Engineer,103564.1 to 107589.74
Business Intelligence Developer,143820.51 to 147846.15
AI Lead,39153.85 to 43179.49
Business Intelligence Engineer,196153.85 to 200179.49
Data Integration Engineer,83435.9 to 87461.54
Robotics Engineer,111615.38 to 115641.03
Research Analyst,216282.05 to 220307.69
Research Analyst,111615.38 to 115641.03
Business Intelligence,91487.18 to 95512.82
Business Intelligence,75384.62 to 79410.26
Business Intelligence,172000.0 to 176025.64
Business Intelligence,115641.03 to 119666.67
Data Quality Engineer,71358.97 to 75384.62
Solution Architect,75384.62 to 79410.26
Data Quality Engineer,99538.46 to 103564.1
Data Quality Engineer,79410.26 to 83435.9
Data Product Manager,264589.74 to 268615.38
Software Developer,320948.72 to 324974.36
Research Scientist,341076.92 to 345102.56
Data Engineer,345102.56 to 349128.21
BI Engineer,123692.31 to 127717.95
BI Engineer,75384.62 to 79410.26
Solutions Architect,280692.31 to 284717.95
Solutions Architect,163948.72 to 167974.36
Data Architect,252512.82 to 256538.46
Associate,393410.26 to 397435.9
Computer Vision Engineer,268615.38 to 272641.03
Computer Vision Engineer,240435.9 to 244461.54
Business Intelligence Developer,47205.13 to 51230.77
Data Management Lead,107589.74 to 111615.38
Full Stack Engineer,264589.74 to 268615.38
Platform Engineer,272641.03 to 276666.67
Full Stack Engineer,59282.05 to 63307.69
Data Visualization Developer,163948.72 to 167974.36
Data Platform Engineer,99538.46 to 103564.1
AI Architect,349128.21 to 353153.85
AI Architect,188102.56 to 192128.21
Data Architect,23051.28 to 27076.92
Data Lead,151871.79 to 155897.44
Data Lead,87461.54 to 91487.18
Software Developer,55256.41 to 59282.05
Data Quality Lead,147846.15 to 151871.79
Data Quality Lead,83435.9 to 87461.54
Machine Learning Architect,369256.41 to 373282.05
Machine Learning Architect,220307.69 to 224333.33
Cloud Engineer,220307.69 to 224333.33
Cloud Engineer,135769.23 to 139794.87
Research Associate,91487.18 to 95512.82
Machine Learning Specialist,188102.56 to 192128.21
Machine Learning Specialist,123692.31 to 127717.95
Data Product Manager,176025.64 to 180051.28
Business Intelligence,304846.15 to 308871.79
Business Intelligence,151871.79 to 155897.44
Business Intelligence,228358.97 to 232384.62
Business Intelligence,180051.28 to 184076.92
Data Visualization Engineer,159923.08 to 163948.72
Data Visualization Engineer,119666.67 to 123692.31
Product Designer,176025.64 to 180051.28
Product Designer,107589.74 to 111615.38
Product Designer,83435.9 to 87461.54
Product Designer,155897.44 to 159923.08
Product Designer,99538.46 to 103564.1
Head of Data,264589.74 to 268615.38
Head of Data,228358.97 to 232384.62
Research Analyst,260564.1 to 264589.74
Full Stack Engineer,224333.33 to 228358.97
Data Engineer,377307.69 to 381333.33
Pricing Analyst,31102.56 to 35128.21
Pricing Analyst,59282.05 to 63307.69
Cloud Engineer,55256.41 to 59282.05
DevOps Engineer,337051.28 to 341076.92
Site Reliability Engineer,337051.28 to 341076.92
QA Engineer,192128.21 to 196153.85
QA Engineer,123692.31 to 127717.95
Systems Engineer,272641.03 to 276666.67
Data Engineer,316923.08 to 320948.72
Research Scientist,288743.59 to 292769.23
Bioinformatics Scientist,163948.72 to 167974.36
Bioinformatics Scientist,91487.18 to 95512.82
Platform Engineer,216282.05 to 220307.69
Machine Learning Engineer,449769.23 to 453794.87
Decision Scientist,176025.64 to 180051.28
Decision Scientist,143820.51 to 147846.15
Quantitative Developer,316923.08 to 320948.72
Quantitative Developer,248487.18 to 252512.82
Manager,316923.08 to 320948.72
Software Engineer,498076.92 to 502102.56
Data and Reporting Professional,55256.41 to 59282.05
Software Development Engineer,377307.69 to 381333.33
Machine Learning Researcher,200179.49 to 204205.13
Business Intelligence Lead,143820.51 to 147846.15
Business Intelligence Lead,103564.1 to 107589.74
Business Analyst,155897.44 to 159923.08
Data Developer,288743.59 to 292769.23
Data Developer,47205.13 to 51230.77
Data Infrastructure Engineer,91487.18 to 95512.82
AI Specialist,260564.1 to 264589.74
AI Data Scientist,63307.69 to 67333.33
Manager,35128.21 to 39153.85
Business Intelligence,99538.46 to 103564.1
Data Lead,75384.62 to 79410.26
Developer,312897.44 to 316923.08
Data Product Manager,284717.95 to 288743.59
Product Manager,413538.46 to 417564.1
Engineering Manager,204205.13 to 208230.77
Full Stack Developer,115641.03 to 119666.67
Full Stack Developer,139794.87 to 143820.51
Machine Learning Engineer,316923.08 to 320948.72
Business Intelligence Developer,155897.44 to 159923.08
Data Governance Specialist,47205.13 to 51230.77
Data Specialist,107589.74 to 111615.38
Engineer,377307.69 to 381333.33
Member of Technical Staff,107589.74 to 111615.38
Member of Technical Staff,139794.87 to 143820.51
Member of Technical Staff,83435.9 to 87461.54
Solution Architect,300820.51 to 304846.15
Data Developer,95512.82 to 99538.46
Power BI Developer,139794.87 to 143820.51
Product Analyst,159923.08 to 163948.72
Quantitative Analyst,115641.03 to 119666.67
Platform Engineer,163948.72 to 167974.36
Applied Scientist,232384.62 to 236410.26
AI Developer,75384.62 to 79410.26
Data Operations Engineer,184076.92 to 188102.56
Data Operations Engineer,123692.31 to 127717.95
Platform Engineer,453794.87 to 457820.51
Platform Engineer,300820.51 to 304846.15
Platform Engineer,413538.46 to 417564.1
Platform Engineer,276666.67 to 280692.31
Site Reliability Engineer,300820.51 to 304846.15
AI Scientist,606769.23 to 610794.87
AI Scientist,260564.1 to 264589.74
Data Manager,167974.36 to 172000.0
Applied Scientist,87461.54 to 91487.18
Machine Learning Scientist,341076.92 to 345102.56
Machine Learning Researcher,357179.49 to 361205.13
Machine Learning Researcher,196153.85 to 200179.49
Statistical Programmer,67333.33 to 71358.97
Data Governance Manager,155897.44 to 159923.08
Product Manager,389384.62 to 393410.26
Cloud Engineer,131743.59 to 135769.23
Data Integration Developer,192128.21 to 196153.85
Data Integration Developer,83435.9 to 87461.54
Manager,389384.62 to 393410.26
Computational Biologist,163948.72 to 167974.36
Computational Biologist,99538.46 to 103564.1
Solutions Architect,123692.31 to 127717.95
Business Analyst,184076.92 to 188102.56
Data Lead,131743.59 to 135769.23
Engineering Manager,397435.9 to 401461.54
Software Engineer,397435.9 to 401461.54
Quantitative Developer,349128.21 to 353153.85
Research Engineer,546384.62 to 550410.26
Research Analyst,188102.56 to 192128.21
Research Analyst,163948.72 to 167974.36
Machine Learning Architect,103564.1 to 107589.74
Applied Scientist,365230.77 to 369256.41
Solutions Engineer,91487.18 to 95512.82
Business Intelligence Manager,188102.56 to 192128.21
Business Intelligence Manager,111615.38 to 115641.03
Solutions Architect,71358.97 to 75384.62
Solutions Architect,63307.69 to 67333.33
System Engineer,192128.21 to 196153.85
System Engineer,115641.03 to 119666.67
Quantitative Analyst,67333.33 to 71358.97
Solutions Architect,67333.33 to 71358.97
Principal Statistical Programmer,163948.72 to 167974.36
Principal Statistical Programmer,111615.38 to 115641.03
AI Specialist,15000.0 to 19025.64
Data Analytics Consultant,71358.97 to 75384.62
Business Intelligence,200179.49 to 204205.13
BI Analyst,159923.08 to 163948.72
Data Operations Analyst,119666.67 to 123692.31
DevOps Engineer,143820.51 to 147846.15
Insight Analyst,83435.9 to 87461.54
AI Specialist,172000.0 to 176025.64
Encounter Data Management Professional,55256.41 to 59282.05
Analytics Specialist,99538.46 to 103564.1
Data Strategist,127717.95 to 131743.59
Data Strategist,119666.67 to 123692.31
Full Stack Engineer,312897.44 to 316923.08
Full Stack Engineer,208230.77 to 212256.41
Systems Engineer,180051.28 to 184076.92
Data Infrastructure Engineer,216282.05 to 220307.69
Data Specialist,131743.59 to 135769.23
Robotics Engineer,172000.0 to 176025.64
Research Scientist,365230.77 to 369256.41
Data Operations Engineer,131743.59 to 135769.23
Data Operations Engineer,119666.67 to 123692.31
Analytics Lead,111615.38 to 115641.03
Engineering Manager,264589.74 to 268615.38
Product Manager,349128.21 to 353153.85
MLOps Engineer,337051.28 to 341076.92
MLOps Engineer,192128.21 to 196153.85
Solution Architect,236410.26 to 240435.9
Data Scientist,699358.97 to 703384.62
Data Reporting Analyst,99538.46 to 103564.1
Technical Lead,71358.97 to 75384.62
Data Analytics Lead,184076.92 to 188102.56
Data Analytics Lead,147846.15 to 151871.79
Data Integration Specialist,151871.79 to 155897.44
Data Integration Specialist,95512.82 to 99538.46
Data Scientist,377307.69 to 381333.33
Principal Statistical Programmer,212256.41 to 216282.05
Principal Statistical Programmer,131743.59 to 135769.23
Data Management Lead,119666.67 to 123692.31
Data Governance Lead,172000.0 to 176025.64
Software Development Engineer,276666.67 to 280692.31
Data Quality Lead,139794.87 to 143820.51
Data Analytics Consultant,79410.26 to 83435.9
Data Analytics Consultant,51230.77 to 55256.41
AI Developer,91487.18 to 95512.82
Data Infrastructure Engineer,244461.54 to 248487.18
Data Infrastructure Engineer,123692.31 to 127717.95
Machine Learning Scientist,159923.08 to 163948.72
