job_title,salary_in_USD
Manager,192000
Manager,160000
Manager,175000
Manager,125000
Product Manager,213000
Product Manager,193000
Software Engineer,225400
Software Engineer,188000
Software Engineer,252000
Software Engineer,168000
Software Engineer,252000
Software Engineer,168000
Engineer,155000
Engineer,120000
Software Engineer,198000
Software Engineer,132000
Data Scientist,207000
Data Scientist,129500
Data Scientist,52631
Data Specialist,54000
Data Specialist,54000
Machine Learning Engineer,250000
Machine Learning Engineer,148699
Machine Learning Engineer,250000
Machine Learning Engineer,20833
Software Engineer,237500
Software Engineer,137750
Data Scientist,312200
Data Scientist,175800
Machine Learning Engineer,208800
Machine Learning Engineer,98300
Insight Analyst,63291
Insight Analyst,50632
AI Engineer,250200
AI Engineer,117200
AI Engineer,208800
AI Engineer,98300
AI Engineer,102000
AI Engineer,57000
Data Analyst,105000
Data Analyst,85000
Data Analyst,232224
Data Analyst,211536
Analyst,87943
Analyst,70354
Data Analyst,85000
Data Analyst,70000
Data Analyst,60631
Data Analyst,48000
Data Analyst,60631
Data Analyst,48000
Data Analyst,54315
Data Analyst,41684
Data Analyst,54315
Data Analyst,41684
Data Analyst,142166
Data Analyst,88854
Research Engineer,266000
Research Engineer,177688
Research Scientist,358000
Research Scientist,187040
Research Scientist,340100
Research Scientist,199500
Research Engineer,280000
Research Engineer,136000
Platform Engineer,200000
Platform Engineer,170000
Applied Scientist,208800
Applied Scientist,98300
Data Scientist,200000
Data Scientist,170000
Manager,135742
Manager,88182
Data Management Specialist,42200
Data Management Specialist,32000
Manager,196000
Manager,134000
Manager,230000
Manager,167000
Data Scientist,337250
Data Scientist,184300
Data Scientist,240000
Data Scientist,180128
Data Scientist,329334
Data Scientist,176356
Manager,250200
Manager,117200
Data Scientist,208800
Data Scientist,98300
Data Scientist,250000
Data Scientist,200000
Data Scientist,125500
Data Scientist,96500
Data Engineer,100500
Data Engineer,76000
Data Engineer,98526
Data Engineer,65684
Statistician,208000
Statistician,147000
Associate,350000
Associate,275000
Associate,350000
Associate,275000
Software Engineer,199700
Software Engineer,108100
Software Engineer,284000
Software Engineer,189000
Software Engineer,75000
Software Engineer,65000
Engineer,100082
Engineer,70058
Engineering Manager,314400
Engineering Manager,161600
Manager,114000
Manager,91000
Manager,264500
Manager,161000
Engineer,184950
Engineer,174500
BI Analyst,176150
BI Analyst,112700
Data Scientist,183600
Data Scientist,104040
Machine Learning Engineer,174000
Machine Learning Engineer,109000
Data Analyst,18947
Data Analyst,15157
Data Analyst,90000
Data Analyst,77000
Data Analytics Manager,128300
Data Analytics Manager,73300
Data Analyst,90000
Data Analyst,80000
Data Manager,54430
Data Manager,48101
Data Management Analyst,197500
Data Management Analyst,111100
Data Modeler,191000
Data Modeler,162000
Systems Engineer,234000
Systems Engineer,146000
Data Engineer,180000
Data Engineer,125000
Data Engineer,51789
Data Engineer,30315
Data Engineer,81052
Data Engineer,53684
Insight Analyst,94936
Insight Analyst,56962
Business Intelligence Analyst,16371
Data Scientist,249390
Data Scientist,151170
Data Platform Engineer,126582
Data Platform Engineer,53797
Technical Lead,175000
Technical Lead,150000
Consultant,149400
Consultant,84000
Bioinformatician,113300
Bioinformatician,64600
Business Intelligence Analyst,99000
Business Intelligence Analyst,63000
Data Scientist,107502
Data Scientist,71668
Data Scientist,154100
Data Scientist,114900
AI Researcher,122200
AI Researcher,67600
Data Architect,225000
Data Architect,200000
Applied Scientist,150000
Applied Scientist,130000
Data Engineer,250000
Data Engineer,225000
Data Engineer,225000
Data Engineer,200000
Data Engineer,203000
Data Engineer,123000
Architect,249900
Architect,125900
Data Analyst,88560
Data Analyst,55350
Data Product Owner,200000
Data Product Owner,160000
Software Developer,227950
Software Developer,126100
Consultant,90000
Consultant,25000
Software Engineer,75000
Software Engineer,57700
Data Scientist,189175
Data Scientist,104650
Data Scientist,162150
Data Scientist,89700
Manager,237150
Manager,154000
Engineer,150000
Engineer,90000
Data Engineer,220000
Data Engineer,200000
Data Engineer,202700
Data Engineer,142200
Data Engineer,202700
Data Engineer,142200
Data Engineer,202700
Data Engineer,142200
Data Governance,300000
Data Governance,170000
Data Scientist,120750
Data Scientist,89250
Data Scientist,148000
Data Scientist,88800
Machine Learning Engineer,210000
Machine Learning Engineer,115500
Associate,124400
Associate,109000
Manager,240300
Manager,175500
Data Developer,120000
Data Developer,75000
Manager,180800
Manager,144000
Data Analyst,124400
Data Analyst,99100
Data Analyst,175000
Data Analyst,165000
Data Analyst,74000
Data Analyst,36000
Data Analyst,170760
Data Analyst,113840
Software Engineer,173700
Software Engineer,102200
Solution Architect,222500
Solution Architect,140000
Quantitative Analyst,187500
Quantitative Analyst,120000
Manager,128700
Manager,77300
Data Scientist,163800
Data Scientist,88200
Data Scientist,242200
Data Scientist,153800
Data Scientist,209300
Data Scientist,80000
Head of AI,264000
Head of AI,176000
Data Architect,250000
Data Architect,124000
Data Analyst,273930
Data Analyst,143320
Data Analyst,70000
Data Analyst,50000
Software Engineer,172500
Software Engineer,86700
Software Engineer,234000
Software Engineer,117000
Manager,182850
Manager,113000
Lead Engineer,160000
Lead Engineer,115000
Data Engineer,140000
Data Engineer,130000
Data Analyst,154700
Data Analyst,86000
Analytics Engineer,219400
Analytics Engineer,131600
Data Analyst,70960
Data Analyst,47300
Solutions Engineer,266400
Solutions Engineer,188700
Solution Architect,250000
Solution Architect,110100
Data Engineer,234000
Data Engineer,117000
Data Engineer,165000
Data Engineer,99000
Data Engineer,130000
Data Engineer,120000
Data Scientist,126800
Data Scientist,88400
Data Scientist,163116
Data Scientist,97870
Data Scientist,172000
Data Scientist,75600
Solution Architect,170400
Solution Architect,124000
Prompt Engineer,75000
Prompt Engineer,71428
Engineer,237600
Engineer,146900
AI Engineer,250000
AI Engineer,175000
Data Specialist,130000
Data Specialist,86840
Developer,110000
Developer,100000
Product Manager,234000
Product Manager,90000
Data Visualization Analyst,163116
Data Visualization Analyst,97870
Python Developer,75000
Python Developer,71428
Analyst,75000
Analyst,65000
Engineer,186800
Engineer,100900
Software Engineer,195000
Software Engineer,175000
Engineer,67857
Engineer,64285
Architect,115000
Architect,110000
Engineer,67857
Engineer,64285
Platform Engineer,186800
Platform Engineer,100900
Analytics Specialist,142896
Analytics Specialist,95264
Research Associate,144000
Research Associate,86000
Engineer,215000
Engineer,135000
Full Stack Developer,154000
Full Stack Developer,67700
Engineer,140000
Engineer,130000
Platform Engineer,182700
Platform Engineer,100500
Data Engineer,175000
Data Engineer,145000
Data Engineer,170000
Data Engineer,130000
Data Engineer,185632
Data Engineer,157788
Head of Data,220000
Head of Data,180000
BI Developer,106500
BI Developer,87000
Applied Scientist,260000
Applied Scientist,150400
Applied Scientist,257600
Applied Scientist,142700
Member of Technical Staff,185000
Member of Technical Staff,97500
Head of Data,208810
Head of Data,177488
Data Analyst,156000
Data Analyst,87000
Data Analyst,120000
Data Analyst,90000
AI Governance Lead,139240
AI Governance Lead,113924
Director of Machine Learning,373600
Director of Machine Learning,193900
Engineer,223600
Engineer,129300
Software Engineer,303600
Software Engineer,179400
Manager,143900
Manager,112860
Manager,143900
Manager,112860
Software Engineer,242000
Software Engineer,133900
Manager,223700
Manager,133400
Engineer,272700
Engineer,155800
Engineer,180400
Engineer,102000
Engineer,154000
Engineer,87100
Manager,200000
Manager,95000
Member of Technical Staff,350000
Member of Technical Staff,175000
Machine Learning Engineer,255000
Machine Learning Engineer,190000
Machine Learning Engineer,220000
Machine Learning Engineer,155000
Machine Learning Engineer,283600
Machine Learning Engineer,160700
Machine Learning Engineer,201500
Machine Learning Engineer,170500
Data Analyst,125000
Data Analyst,115000
Data Analyst,140000
Data Analyst,110000
Data Analyst,140000
Data Analyst,110000
Product Manager,251600
Product Manager,115400
Product Manager,251600
Product Manager,115400
Data Analyst,110300
Data Analyst,78100
Data Scientist,140000
Data Scientist,140000
Data Scientist,242600
Data Scientist,168700
Manager,190000
Manager,170000
Data Scientist,223400
Data Scientist,96800
Research Engineer,350000
Research Engineer,175000
Data Engineer,140000
Data Engineer,120000
Data Engineer,200000
Data Engineer,160000
Data Engineer,180000
Data Engineer,160000
AI Architect,257500
AI Architect,218875
Engineer,220000
Engineer,130000
Systems Engineer,231000
Systems Engineer,124000
Engineer,170000
Engineer,130000
Data Engineer,210000
Data Engineer,175000
Product Manager,150000
Product Manager,130000
Analytics Engineer,178000
Analytics Engineer,157000
Member of Technical Staff,350000
Member of Technical Staff,175000
Manager,117200
Manager,93400
Manager,117200
Manager,93400
Analyst,110000
Analyst,96000
Business Intelligence Developer,120000
Business Intelligence Developer,100000
Software Engineer,198000
Software Engineer,132000
Manager,143000
Manager,112860
Software Engineer,170000
Software Engineer,150000
Software Engineer,210000
Software Engineer,180000
Enterprise Account Executive,354430
Enterprise Account Executive,246835
Manager,560000
Manager,340000
Business Intelligence Analyst,247228
Business Intelligence Analyst,120082
Software Developer,178200
Software Developer,74800
Analyst,252500
Analyst,182300
Software Engineer,180000
Software Engineer,150000
Quantitative Analyst,159000
Quantitative Analyst,109000
Quantitative Analyst,190000
Quantitative Analyst,124000
Software Engineer,253000
Software Engineer,162000
Software Engineer,265200
Software Engineer,176800
Engineer,223400
Engineer,109200
Analyst,140000
Analyst,60000
Analyst,166800
Analyst,98100
Analyst,162000
Analyst,108000
Analyst,162000
Analyst,108000
Analyst,162000
Analyst,108000
Analyst,90000
Analyst,80000
Research Engineer,350000
Research Engineer,175000
Research Engineer,360000
Research Engineer,295000
Machine Learning Engineer,230000
Machine Learning Engineer,170000
Manager,257200
Manager,134200
Software Engineer,171400
Software Engineer,145700
Software Engineer,171400
Software Engineer,145700
Solutions Architect,300800
Solutions Architect,196200
Engineer,85000
Engineer,75000
Backend Engineer,350000
Backend Engineer,175000
Data Specialist,118103
Data Specialist,78735
Data Analyst,92423
Data Analyst,92423
Data Analyst,94057
Data Analyst,66206
Data Analyst,125000
Data Analyst,62500
Data Scientist,149500
Data Scientist,92000
Data Scientist,260000
Data Scientist,130000
Data Scientist,111996
Data Scientist,86500
Data Scientist,155000
Data Scientist,80000
DataOps Engineer,173000
DataOps Engineer,127000
AI Engineer,314400
AI Engineer,161600
Manager,196000
Manager,134000
Data Engineer,171000
Data Engineer,114000
Manager,133000
Manager,100000
Software Engineer,294000
Software Engineer,137600
Analytics Specialist,31898
Analytics Specialist,29113
Research Scientist,173000
Research Scientist,112500
Architect,120000
Architect,100000
Manager,199000
Manager,123000
Software Engineer,176790
Software Engineer,121924
Software Engineer,214500
